measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
31127.0,-0.06225586,-0.089660645,0.25915527,3.465649,-2.8854961,-10.702291,1028.0,-5912.0,0.0
31128.0,-0.062438965,-0.085754395,0.23358154,4.145038,-0.39694658,-9.694656,1028.0,-5912.0,0.0
31129.0,-0.06842041,-0.08905029,0.23382568,2.442748,2.534351,-7.9694657,1028.0,-5912.0,0.0
31130.0,-0.072387695,-0.10211182,0.23382568,-2.572519,2.5038168,-5.9847326,1028.0,-5912.0,0.0
31131.0,-0.07904053,-0.11431885,0.23919678,-5.1984735,4.7709923,-1.70229,1028.0,-5912.0,0.0
31132.0,-0.08685303,-0.11834717,0.28051758,-2.8244274,2.572519,-3.0229008,1028.0,-5912.0,0.0
31133.0,-0.06915283,-0.10534668,0.23095703,-3.4732823,6.7480917,7.664122,1028.0,-5912.0,0.0
31134.0,-0.07104492,-0.1003418,0.26434326,0.870229,0.39694658,7.068702,1028.0,-5912.0,0.0
31135.0,-0.070373535,-0.09240723,0.2619629,3.610687,1.5877863,4.8625956,1028.0,-5912.0,0.0
31136.0,-0.07055664,-0.09112549,0.2662964,1.1832061,3.167939,5.6488547,1028.0,-5912.0,0.0
31137.0,-0.06915283,-0.099975586,0.26800537,-2.129771,4.374046,0.22900763,1028.0,-5912.0,0.0
31138.0,-0.057373047,-0.09838867,0.2727661,-2.5877862,5.4580154,-2.427481,1028.0,-5912.0,0.0
31139.0,-0.056640625,-0.09429932,0.22296143,-3.5801528,6.7938933,-4.6946564,1028.0,-5912.0,0.0
31140.0,-0.05529785,-0.08758545,0.21600342,-1.1984733,4.3816795,-6.3587785,1028.0,-5912.0,0.0
31141.0,-0.054748535,-0.086364746,0.222229,1.3969465,1.3053435,-7.6183205,1028.0,-5912.0,0.0
31142.0,-0.059448242,-0.086120605,0.23797607,3.6259542,-0.45801526,-9.908397,1028.0,-5912.0,0.0
31143.0,-0.064819336,-0.093688965,0.22167969,1.1755725,0.5496183,-8.015267,1028.0,-5912.0,0.0
31144.0,-0.082092285,-0.111083984,0.2838745,1.5877863,-2.8931298,-10.19084,1028.0,-5912.0,0.0
31145.0,-0.08355713,-0.11883545,0.28778076,-1.2137405,-0.32061067,-7.7099237,1028.0,-5912.0,0.0
31146.0,-0.08129883,-0.11883545,0.27825928,-3.5114503,3.442748,-3.038168,1028.0,-5912.0,0.0
31147.0,-0.07116699,-0.10998535,0.26678467,-3.1603053,4.633588,7.114504,1028.0,-5912.0,0.0
31148.0,-0.06463623,-0.09698486,0.21008301,-2.4580152,6.4656487,9.557252,1028.0,-5912.0,0.0
31149.0,-0.06225586,-0.091796875,0.20861816,-0.099236645,6.9847326,9.106871,1028.0,-5655.0,0.0
31150.0,-0.06951904,-0.09509277,0.2680664,3.740458,1.2824427,1.1450381,1028.0,-5655.0,0.0
31151.0,-0.072509766,-0.099487305,0.2697754,-1.4732825,5.2290077,-0.122137405,1028.0,-5655.0,0.0
31152.0,-0.06707764,-0.101257324,0.26397705,-0.091603056,4.9389315,-3.0992367,1028.0,-5655.0,0.0
31153.0,-0.053222656,-0.09887695,0.26098633,-1.4427481,2.129771,-6.9847326,1028.0,-5655.0,0.0
31154.0,-0.062683105,-0.09277344,0.2529297,0.84732825,0.0,-9.038168,1028.0,-5655.0,0.0
31155.0,-0.06414795,-0.090026855,0.25091553,2.1526718,-2.053435,-13.854961,1028.0,-5655.0,0.0
31156.0,-0.066711426,-0.091430664,0.26385498,4.633588,-6.3435116,-14.748092,1028.0,-5655.0,0.0
31157.0,-0.06109619,-0.0881958,0.22070312,3.9312978,-0.5954198,-7.412214,1028.0,-5655.0,0.0
31158.0,-0.06689453,-0.09875488,0.23150635,-0.49618322,0.5954198,-7.4274807,1028.0,-5655.0,0.0
31159.0,-0.07196045,-0.111816406,0.22753906,-2.9160306,4.3053436,-2.7480917,1028.0,-5655.0,0.0
31160.0,-0.07385254,-0.11529541,0.22705078,-6.5114503,7.0458016,-0.122137405,1028.0,-5655.0,0.0
31161.0,-0.07232666,-0.10699463,0.2185669,-4.9389315,7.4503818,4.8778625,1028.0,-5655.0,0.0
31162.0,-0.06591797,-0.09991455,0.21350098,-3.4198472,7.1603055,8.167939,1028.0,-5655.0,0.0
31163.0,-0.06378174,-0.095214844,0.21374512,-1.4427481,6.816794,9.312977,1028.0,-5655.0,0.0
31164.0,-0.07244873,-0.09515381,0.2705078,4.2061067,1.389313,3.870229,1028.0,-5655.0,0.0
31165.0,-0.060424805,-0.09350586,0.2354126,-1.6717557,10.427481,7.8015265,1028.0,-5655.0,0.0
31166.0,-0.06817627,-0.09979248,0.2677002,-0.8091603,2.4503818,-3.3282442,1028.0,-5655.0,0.0
31167.0,-0.051635742,-0.09625244,0.20648193,-4.9083967,8.412213,0.77099234,1028.0,-5655.0,0.0
31168.0,-0.049072266,-0.09240723,0.20220947,-3.0152671,8.045801,-2.6946564,1028.0,-5655.0,0.0
31169.0,-0.05230713,-0.08618164,0.20318604,-1.9541985,6.412214,-5.854962,1028.0,-5655.0,0.0
31170.0,-0.053833008,-0.08459473,0.20465088,-0.091603056,3.29771,-6.6412215,1028.0,-5655.0,0.0
31171.0,-0.055725098,-0.08807373,0.21447754,2.1221373,1.5038168,-7.9389315,1028.0,-5655.0,0.0
31172.0,-0.061706543,-0.091430664,0.22369385,2.1145039,1.6335878,-6.7633586,1028.0,-5655.0,0.0
31173.0,-0.080444336,-0.10864258,0.28497314,-0.5114504,-1.1755725,-11.7404585,1028.0,-5655.0,0.0
31174.0,-0.072631836,-0.113708496,0.22839355,-5.5648856,5.328244,-2.1984732,1028.0,-5655.0,0.0
31175.0,-0.07324219,-0.11456299,0.22790527,-6.0076337,7.0534353,1.9694656,1028.0,-5655.0,0.0
31176.0,-0.07232666,-0.10473633,0.22106934,-4.6946564,5.587786,5.145038,1028.0,-5655.0,0.0
31177.0,-0.06591797,-0.09979248,0.2189331,-2.038168,6.6870227,8.770992,1028.0,-5655.0,0.0
31178.0,-0.06390381,-0.095703125,0.21789551,0.07633588,7.8702292,10.503817,1028.0,-5655.0,0.0
31179.0,-0.061401367,-0.09326172,0.22137451,-0.55725193,8.297709,7.7862597,1028.0,-5655.0,0.0
31180.0,-0.062194824,-0.09753418,0.2232666,0.78625953,8.572519,4.4732823,1028.0,-5655.0,0.0
31181.0,-0.058410645,-0.096191406,0.21765137,-3.3969467,10.358779,2.206107,1028.0,-5655.0,0.0
31182.0,-0.05529785,-0.095458984,0.2163086,-3.5114503,8.931297,-1.0839695,1028.0,-5655.0,0.0
31183.0,-0.0524292,-0.09246826,0.20794678,-2.7328243,7.671756,-5.442748,1028.0,-5655.0,0.0
31184.0,-0.055480957,-0.089660645,0.21881104,1.2519084,3.0229008,-8.061069,1028.0,-5655.0,0.0
31185.0,-0.055236816,-0.087646484,0.21710205,2.793893,2.183206,-7.6183205,1028.0,-5655.0,0.0
31186.0,-0.061279297,-0.08917236,0.21948242,1.7709924,0.4274809,-5.9847326,1028.0,-5398.0,0.0
31187.0,-0.066589355,-0.09509277,0.23590088,1.9236641,1.1984733,-6.3893127,1028.0,-5398.0,0.0
31188.0,-0.07104492,-0.10797119,0.2364502,-2.259542,4.7328243,-3.0839694,1028.0,-5398.0,0.0
31189.0,-0.07684326,-0.114746094,0.24383545,-3.7251909,7.4198475,-0.64122134,1028.0,-5398.0,0.0
31190.0,-0.07696533,-0.10772705,0.2310791,-4.0458016,6.59542,3.427481,1028.0,-5398.0,0.0
31191.0,-0.068725586,-0.1015625,0.22436523,-2.740458,6.89313,6.8625956,1028.0,-5398.0,0.0
31192.0,-0.06451416,-0.095214844,0.22613525,-0.73282444,8.106871,8.114504,1028.0,-5398.0,0.0
31193.0,-0.06518555,-0.09246826,0.23608398,0.58778626,7.2900763,5.8625956,1028.0,-5398.0,0.0
31194.0,-0.0647583,-0.09448242,0.21862793,-1.1068702,11.732824,6.8396945,1028.0,-5398.0,0.0
31195.0,-0.06262207,-0.10003662,0.23272705,-2.5801528,10.267176,2.3740458,1028.0,-5398.0,0.0
31196.0,-0.055541992,-0.09942627,0.21899414,-3.7709923,11.534351,1.2061069,1028.0,-5398.0,0.0
31197.0,-0.05065918,-0.09094238,0.21453857,-1.5725191,9.068703,-4.19084,1028.0,-5398.0,0.0
31198.0,-0.051574707,-0.08416748,0.20697021,-0.32061067,4.923664,-5.8320613,1028.0,-5398.0,0.0
31199.0,-0.054260254,-0.08093262,0.21362305,3.1526718,3.335878,-7.412214,1028.0,-5398.0,0.0
31200.0,-0.06402588,-0.086120605,0.22912598,4.4274807,-0.77862597,-9.022901,1028.0,-5398.0,0.0
31201.0,-0.065979004,-0.09674072,0.2432251,1.778626,1.3053435,-7.3511453,1028.0,-5398.0,0.0
31202.0,-0.07489014,-0.111328125,0.2506714,-0.3740458,3.648855,-4.3511453,1028.0,-5398.0,0.0
31203.0,-0.075805664,-0.11834717,0.30804443,-4.625954,2.648855,-1.6793894,1028.0,-5398.0,0.0
31204.0,-0.07562256,-0.11151123,0.23828125,-5.3129773,7.9847326,3.9770992,1028.0,-5398.0,0.0
31205.0,-0.06829834,-0.1003418,0.22961426,-4.412214,7.9160304,7.2442746,1028.0,-5398.0,0.0
31206.0,-0.06414795,-0.09436035,0.2055664,-1.6030535,7.19084,10.496183,1028.0,-5398.0,0.0
31207.0,-0.062316895,-0.09082031,0.21038818,0.740458,6.625954,7.671756,1028.0,-5398.0,0.0
31208.0,-0.061340332,-0.09301758,0.21386719,-0.03816794,8.61832,8.877863,1028.0,-5398.0,0.0
31209.0,-0.061523438,-0.09698486,0.21551514,-2.8091602,11.854961,6.076336,1028.0,-5398.0,0.0
31210.0,-0.05822754,-0.097473145,0.21063232,-4.2061067,9.473283,1.2137405,1028.0,-5398.0,0.0
31211.0,-0.05303955,-0.09301758,0.20019531,-3.2519083,8.916031,-1.5419847,1028.0,-5398.0,0.0
31212.0,-0.048217773,-0.085876465,0.21868896,-1.6030535,4.6946564,-6.633588,1028.0,-5398.0,0.0
31213.0,-0.053955078,-0.084472656,0.19720459,-0.08396947,3.3435113,-7.6412215,1028.0,-5398.0,0.0
31214.0,-0.0569458,-0.08642578,0.2043457,2.2824428,1.8091604,-8.290076,1028.0,-5398.0,0.0
31215.0,-0.06359863,-0.08947754,0.21899414,1.648855,1.0305344,-8.541985,1028.0,-5398.0,0.0
31216.0,-0.06964111,-0.10089111,0.22625732,0.45038167,1.7709924,-6.2671757,1028.0,-5398.0,0.0
31217.0,-0.074035645,-0.10986328,0.22821045,-2.9160306,5.6106873,-3.8015268,1028.0,-5398.0,0.0
31218.0,-0.07373047,-0.11053467,0.22424316,-5.1984735,6.3587785,-0.8244275,1028.0,-5398.0,0.0
31219.0,-0.07171631,-0.10272217,0.2163086,-4.3206105,7.1297708,4.3129773,1028.0,-5398.0,0.0
31220.0,-0.06719971,-0.097961426,0.21472168,-4.3206105,5.9160304,6.6183205,1028.0,-5398.0,0.0
31221.0,-0.0625,-0.09283447,0.26776123,-0.64122134,9.129771,9.572519,1028.0,-5398.0,0.0
31222.0,-0.06365967,-0.093566895,0.21246338,1.129771,7.0458016,8.305344,1028.0,-5398.0,0.0
31223.0,-0.06414795,-0.09539795,0.21911621,-0.77099234,8.198473,6.114504,1028.0,-5141.0,0.0
31224.0,-0.058288574,-0.098083496,0.21368408,-2.687023,8.549619,2.8396947,1028.0,-5141.0,0.0
31225.0,-0.056274414,-0.09631348,0.20697021,-3.7328243,8.007633,-1.3206106,1028.0,-5141.0,0.0
31226.0,-0.05255127,-0.08929443,0.19464111,-3.2519083,8.068703,-3.1603053,1028.0,-5141.0,0.0
31227.0,-0.05255127,-0.08660889,0.19671631,-1.4045801,3.8931298,-5.0458016,1028.0,-5141.0,0.0
31228.0,-0.05432129,-0.085754395,0.20263672,2.0,2.2824428,-7.3053436,1028.0,-5141.0,0.0
31229.0,-0.0579834,-0.085876465,0.21569824,3.2748091,-1.0534351,-8.106871,1028.0,-5141.0,0.0
31230.0,-0.06506348,-0.09423828,0.2341919,2.3282442,-0.13740458,-8.412213,1028.0,-5141.0,0.0
31231.0,-0.0690918,-0.105407715,0.22998047,-1.3740458,3.2442749,-5.7251906,1028.0,-5141.0,0.0
31232.0,-0.071777344,-0.11065674,0.2310791,-5.183206,5.5267177,-2.0992367,1028.0,-5141.0,0.0
31233.0,-0.07147217,-0.109680176,0.22247314,-6.3435116,8.061069,2.442748,1028.0,-5141.0,0.0
31234.0,-0.06768799,-0.10040283,0.21398926,-6.3053436,9.19084,6.6946564,1028.0,-5141.0,0.0
31235.0,-0.064575195,-0.09716797,0.21295166,-2.5877862,7.778626,7.664122,1028.0,-5141.0,0.0
31236.0,-0.064453125,-0.09423828,0.22161865,-0.8167939,7.0916033,7.5801525,1028.0,-5141.0,0.0
31237.0,-0.06109619,-0.09436035,0.22045898,-0.114503816,7.7099237,7.0229006,1028.0,-5141.0,0.0
31238.0,-0.060913086,-0.09448242,0.21801758,-1.6641221,9.717557,4.7480917,1028.0,-5141.0,0.0
31239.0,-0.05731201,-0.09802246,0.21228027,-3.4122138,11.167939,1.7938931,1028.0,-5141.0,0.0
31240.0,-0.051452637,-0.093566895,0.20404053,-2.8931298,9.0,-0.90839696,1028.0,-5141.0,0.0
31241.0,-0.05340576,-0.08972168,0.20587158,-1.8854961,5.19084,-5.4885497,1028.0,-5141.0,0.0
31242.0,-0.052856445,-0.087768555,0.20800781,1.480916,3.2442749,-8.145039,1028.0,-5141.0,0.0
31243.0,-0.05718994,-0.08746338,0.21966553,3.557252,0.5954198,-8.549619,1028.0,-5141.0,0.0
31244.0,-0.060180664,-0.0869751,0.22723389,1.8854961,0.53435117,-7.19084,1028.0,-5141.0,0.0
31245.0,-0.06616211,-0.09857178,0.23181152,-0.36641222,2.1984732,-5.2519083,1028.0,-5141.0,0.0
31246.0,-0.072753906,-0.10748291,0.23425293,-2.167939,4.114504,-3.8625953,1028.0,-5141.0,0.0
31247.0,-0.07171631,-0.11126709,0.23486328,-5.9694657,6.89313,-0.89312977,1028.0,-5141.0,0.0
31248.0,-0.073791504,-0.10839844,0.23498535,-3.7557251,6.480916,1.8167939,1028.0,-5141.0,0.0
31249.0,-0.06604004,-0.10076904,0.22662354,-4.328244,7.9694657,6.2519083,1028.0,-5141.0,0.0
31250.0,-0.06573486,-0.095703125,0.22125244,-1.8549619,9.351145,8.763359,1028.0,-5141.0,0.0
31251.0,-0.06188965,-0.09326172,0.22631836,0.83206105,6.5725193,8.496183,1028.0,-5141.0,0.0
31252.0,-0.06274414,-0.093688965,0.23547363,0.030534351,7.7709923,4.816794,1028.0,-5141.0,0.0
31253.0,-0.060424805,-0.09753418,0.22418213,-2.6259542,9.992367,3.557252,1028.0,-5141.0,0.0
31254.0,-0.057250977,-0.09814453,0.22692871,-1.6183206,7.3206105,-1.259542,1028.0,-5141.0,0.0
31255.0,-0.053649902,-0.093933105,0.2177124,-1.648855,8.396947,-3.687023,1028.0,-5141.0,0.0
31256.0,-0.05218506,-0.0904541,0.215271,-1.4732825,6.335878,-5.5419846,1028.0,-5141.0,0.0
31257.0,-0.051635742,-0.09039307,0.21142578,2.076336,3.8244274,-5.9847326,1028.0,-5141.0,0.0
31258.0,-0.057128906,-0.08660889,0.22650146,2.3969467,1.519084,-7.40458,1028.0,-5141.0,0.0
31259.0,-0.059570312,-0.089904785,0.23303223,0.79389316,1.832061,-6.2137403,1028.0,-5141.0,0.0
31260.0,-0.06713867,-0.099487305,0.23498535,-1.480916,3.7175572,-5.0152674,1028.0,-4884.0,0.0
31261.0,-0.0725708,-0.109069824,0.24023438,-4.625954,7.114504,-3.9541984,1028.0,-4884.0,0.0
31262.0,-0.074523926,-0.11193848,0.23083496,-6.1755724,8.312977,2.2671757,1028.0,-4884.0,0.0
31263.0,-0.070129395,-0.10546875,0.23059082,-5.0,8.297709,6.1679387,1028.0,-4884.0,0.0
31264.0,-0.06756592,-0.09906006,0.22595215,-4.3206105,8.465649,8.412213,1028.0,-4884.0,0.0
31265.0,-0.06774902,-0.095703125,0.23248291,0.8167939,6.7557254,8.175572,1028.0,-4884.0,0.0
31266.0,-0.06201172,-0.09387207,0.23284912,-1.1984733,8.038168,6.5419846,1028.0,-4884.0,0.0
31267.0,-0.06439209,-0.09375,0.23876953,-1.1908396,9.053435,5.1603055,1028.0,-4884.0,0.0
31268.0,-0.062438965,-0.1015625,0.2715454,-0.89312977,5.3435116,-0.83206105,1028.0,-4884.0,0.0
31269.0,-0.05419922,-0.097351074,0.2029419,-2.4198472,9.343512,-0.40458015,1028.0,-4884.0,0.0
31270.0,-0.05340576,-0.095825195,0.22155762,-1.519084,6.5419846,-5.7862597,1028.0,-4884.0,0.0
31271.0,-0.054870605,-0.0904541,0.21746826,-1.4351145,4.961832,-4.7633586,1028.0,-4884.0,0.0
31272.0,-0.05480957,-0.086364746,0.20343018,1.9541985,1.3664122,-7.2671757,1028.0,-4884.0,0.0
31273.0,-0.058044434,-0.08660889,0.21520996,2.534351,0.20610687,-6.6488547,1028.0,-4884.0,0.0
31274.0,-0.064086914,-0.09307861,0.22399902,0.06870229,1.6030535,-6.1755724,1028.0,-4884.0,0.0
31275.0,-0.068359375,-0.103149414,0.2232666,-3.1221373,5.6488547,-3.442748,1028.0,-4884.0,0.0
31276.0,-0.07287598,-0.11010742,0.22192383,-4.9541984,6.7251906,0.84732825,1028.0,-4884.0,0.0
31277.0,-0.07904053,-0.111083984,0.27001953,-5.923664,4.068702,2.389313,1028.0,-4884.0,0.0
31278.0,-0.06567383,-0.10101318,0.21154785,-4.2366414,7.374046,6.89313,1028.0,-4884.0,0.0
31279.0,-0.0635376,-0.09631348,0.21020508,-2.6717558,5.3511453,8.106871,1028.0,-4884.0,0.0
31280.0,-0.061401367,-0.09112549,0.21557617,1.1221374,6.9160304,6.442748,1028.0,-4884.0,0.0
31281.0,-0.05999756,-0.092163086,0.21612549,0.35114503,7.7328243,7.0,1028.0,-4884.0,0.0
31282.0,-0.06036377,-0.09436035,0.21435547,-1.778626,9.908397,3.3206108,1028.0,-4884.0,0.0
31283.0,-0.05480957,-0.09820557,0.20959473,-3.9160306,9.877863,0.32061067,1028.0,-4884.0,0.0
31284.0,-0.05114746,-0.09466553,0.2033081,-4.2748094,8.702291,-2.2748091,1028.0,-4884.0,0.0
31285.0,-0.051818848,-0.093811035,0.20214844,-1.648855,4.931298,-4.9923663,1028.0,-4884.0,0.0
31286.0,-0.053710938,-0.08758545,0.2043457,0.8244275,4.854962,-4.3435116,1028.0,-4884.0,0.0
31287.0,-0.057739258,-0.088012695,0.21246338,2.1374047,3.3053436,-7.2290077,1028.0,-4884.0,0.0
31288.0,-0.061828613,-0.09082031,0.2208252,2.389313,2.6717558,-6.89313,1028.0,-4884.0,0.0
31289.0,-0.066833496,-0.09838867,0.22253418,-1.0763359,3.8778627,-3.9770992,1028.0,-4884.0,0.0
31290.0,-0.07098389,-0.105773926,0.22827148,-4.0534353,5.816794,-3.9923663,1028.0,-4884.0,0.0
31291.0,-0.070373535,-0.10998535,0.22406006,-4.374046,7.7480917,0.84732825,1028.0,-4884.0,0.0
31292.0,-0.06744385,-0.105163574,0.2133789,-4.4961834,8.335877,5.0992365,1028.0,-4884.0,0.0
31293.0,-0.06506348,-0.09869385,0.20837402,-3.221374,8.335877,7.80916,1028.0,-4884.0,0.0
31294.0,-0.06237793,-0.095214844,0.21246338,-1.1832061,7.961832,8.2595415,1028.0,-4884.0,0.0
31295.0,-0.06262207,-0.09100342,0.22442627,-0.89312977,7.0839696,7.59542,1028.0,-4884.0,0.0
31296.0,-0.06085205,-0.093811035,0.22180176,0.9312977,7.480916,3.9007633,1028.0,-4884.0,0.0
31297.0,-0.057800293,-0.09588623,0.21325684,-2.8396947,10.625955,1.70229,1028.0,-4627.0,0.0
31298.0,-0.05493164,-0.09667969,0.21295166,-2.1526718,8.9007635,-0.3053435,1028.0,-4627.0,0.0
31299.0,-0.05267334,-0.09375,0.20465088,-0.90076333,7.671756,-3.70229,1028.0,-4627.0,0.0
31300.0,-0.053955078,-0.08843994,0.20617676,0.7480916,4.557252,-6.183206,1028.0,-4627.0,0.0
31301.0,-0.057373047,-0.08654785,0.21179199,0.870229,3.6946564,-5.374046,1028.0,-4627.0,0.0
31302.0,-0.060424805,-0.091674805,0.22467041,1.1526718,1.8091604,-5.740458,1028.0,-4627.0,0.0
31303.0,-0.06335449,-0.09503174,0.23114014,0.35114503,2.40458,-5.5114503,1028.0,-4627.0,0.0
31304.0,-0.07183838,-0.10333252,0.2310791,-2.3282442,5.3816795,-4.7328243,1028.0,-4627.0,0.0
31305.0,-0.070495605,-0.111572266,0.2276001,-4.0305343,6.9007635,0.053435113,1028.0,-4627.0,0.0
31306.0,-0.07220459,-0.10449219,0.22424316,-3.7480917,7.7709923,3.0305343,1028.0,-4627.0,0.0
31307.0,-0.06677246,-0.099365234,0.21838379,-4.183206,8.19084,6.480916,1028.0,-4627.0,0.0
31308.0,-0.06604004,-0.095581055,0.21954346,-0.24427481,8.068703,6.7480917,1028.0,-4627.0,0.0
31309.0,-0.06311035,-0.09234619,0.21502686,-1.167939,8.946565,7.480916,1028.0,-4627.0,0.0
31310.0,-0.06286621,-0.094055176,0.2199707,-0.2519084,9.328244,4.8396945,1028.0,-4627.0,0.0
31311.0,-0.06072998,-0.099487305,0.21990967,-1.5954199,8.320611,3.870229,1028.0,-4627.0,0.0
31312.0,-0.05596924,-0.09832764,0.21746826,-2.572519,8.358779,-0.86259544,1028.0,-4627.0,0.0
31313.0,-0.053527832,-0.09283447,0.20733643,-2.7480917,8.503817,-2.091603,1028.0,-4627.0,0.0
31314.0,-0.05517578,-0.09564209,0.22021484,0.122137405,5.7862597,-6.7328243,1028.0,-4627.0,0.0
31315.0,-0.057006836,-0.09161377,0.21765137,0.65648854,6.259542,-5.5343513,1028.0,-4627.0,0.0
31316.0,-0.059387207,-0.08972168,0.22521973,1.6793894,1.9847329,-6.2442746,1028.0,-4627.0,0.0
31317.0,-0.06414795,-0.09283447,0.23223877,0.5801527,2.6793892,-5.5419846,1028.0,-4627.0,0.0
31318.0,-0.06896973,-0.099731445,0.23284912,-0.78625953,4.4885497,-5.40458,1028.0,-4627.0,0.0
31319.0,-0.07141113,-0.107299805,0.23443604,-2.7862597,5.4503818,-3.3053436,1028.0,-4627.0,0.0
31320.0,-0.07312012,-0.10852051,0.2401123,-4.664122,7.778626,0.90839696,1028.0,-4627.0,0.0
31321.0,-0.070739746,-0.101135254,0.23376465,-5.740458,8.664123,4.70229,1028.0,-4627.0,0.0
31322.0,-0.06817627,-0.096191406,0.22943115,-3.870229,8.030535,6.2366414,1028.0,-4627.0,0.0
31323.0,-0.06561279,-0.09680176,0.24395752,0.35114503,5.2748094,6.5648856,1028.0,-4627.0,0.0
31324.0,-0.06878662,-0.097717285,0.26257324,1.8473282,3.5801528,2.0687022,1028.0,-4627.0,0.0
31325.0,-0.0647583,-0.09674072,0.22595215,-1.6946565,9.175572,5.1755724,1028.0,-4627.0,0.0
31326.0,-0.060058594,-0.09649658,0.22546387,-3.259542,10.664123,3.1374047,1028.0,-4627.0,0.0
31327.0,-0.05859375,-0.097717285,0.22540283,-1.4045801,7.6488547,0.08396947,1028.0,-4627.0,0.0
31328.0,-0.053344727,-0.093566895,0.21862793,-2.0152671,7.8625956,-2.129771,1028.0,-4627.0,0.0
31329.0,-0.057678223,-0.090270996,0.2241211,0.60305345,5.1755724,-4.740458,1028.0,-4627.0,0.0
31330.0,-0.056030273,-0.08807373,0.20532227,-0.22137405,4.1755724,-6.3206105,1028.0,-4627.0,0.0
31331.0,-0.061828613,-0.09063721,0.23535156,1.038168,3.9923663,-5.80916,1028.0,-4627.0,0.0
31332.0,-0.06237793,-0.09362793,0.21807861,-0.20610687,2.427481,-7.1297708,1028.0,-4627.0,0.0
31333.0,-0.07128906,-0.0960083,0.24023438,-2.1450381,-0.13740458,-7.4656487,1028.0,-4627.0,0.0
31334.0,-0.07208252,-0.10845947,0.2208252,-2.8778627,5.183206,-1.6641221,1028.0,-4370.0,0.0
31335.0,-0.076538086,-0.1060791,0.24139404,-4.7862597,7.7099237,1.7099236,1028.0,-4370.0,0.0
31336.0,-0.06665039,-0.09844971,0.2121582,-4.7175574,7.7709923,4.3053436,1028.0,-4370.0,0.0
31337.0,-0.06365967,-0.09698486,0.20977783,-2.7328243,7.4961834,7.4503818,1028.0,-4370.0,0.0
31338.0,-0.061279297,-0.09289551,0.20996094,-0.114503816,6.6564884,6.328244,1028.0,-4370.0,0.0
31339.0,-0.06121826,-0.093811035,0.2111206,-0.77099234,8.488549,5.8015265,1028.0,-4370.0,0.0
31340.0,-0.06036377,-0.096069336,0.21368408,-3.0839694,8.992367,3.4351146,1028.0,-4370.0,0.0
31341.0,-0.05718994,-0.09698486,0.20684814,-3.183206,8.389313,1.167939,1028.0,-4370.0,0.0
31342.0,-0.04650879,-0.089538574,0.23278809,-2.2137403,5.6412215,-3.183206,1028.0,-4370.0,0.0
31343.0,-0.05267334,-0.090270996,0.20092773,-0.54198474,5.7709923,-5.4656487,1028.0,-4370.0,0.0
31344.0,-0.056030273,-0.088134766,0.20318604,0.54198474,4.2671757,-5.9389315,1028.0,-4370.0,0.0
31345.0,-0.056762695,-0.08905029,0.21740723,2.8015268,2.9312978,-7.8015265,1028.0,-4370.0,0.0
31346.0,-0.061584473,-0.09307861,0.22296143,0.48091602,1.8625954,-6.4961834,1028.0,-4370.0,0.0
31347.0,-0.06781006,-0.099487305,0.21795654,-3.3282442,4.9694657,-3.572519,1028.0,-4370.0,0.0
31348.0,-0.070373535,-0.10870361,0.22283936,-3.9923663,5.8702292,-0.9847328,1028.0,-4370.0,0.0
31349.0,-0.07244873,-0.10638428,0.22137451,-4.0229006,7.0152674,1.4961832,1028.0,-4370.0,0.0
31350.0,-0.06854248,-0.09820557,0.21282959,-3.793893,7.259542,4.816794,1028.0,-4370.0,0.0
31351.0,-0.06512451,-0.09637451,0.23144531,-2.664122,9.061069,7.0,1028.0,-4370.0,0.0
31352.0,-0.064453125,-0.09320068,0.21795654,0.38931298,4.9389315,5.1755724,1028.0,-4370.0,0.0
31353.0,-0.061950684,-0.093444824,0.215271,0.20610687,8.801527,6.519084,1028.0,-4370.0,0.0
31354.0,-0.060546875,-0.09503174,0.21417236,-1.1221374,8.465649,4.3969464,1028.0,-4370.0,0.0
31355.0,-0.055541992,-0.096069336,0.20709229,-3.6030533,9.305344,2.2519083,1028.0,-4370.0,0.0
31356.0,-0.051574707,-0.09240723,0.20391846,-2.312977,7.961832,-2.0076337,1028.0,-4370.0,0.0
31357.0,-0.048706055,-0.09088135,0.20043945,-0.90839696,5.961832,-5.5267177,1028.0,-4370.0,0.0
31358.0,-0.05218506,-0.08782959,0.20166016,-0.007633588,4.4885497,-6.4503818,1028.0,-4370.0,0.0
31359.0,-0.057250977,-0.087890625,0.2144165,1.870229,1.648855,-7.2900763,1028.0,-4370.0,0.0
31360.0,-0.061706543,-0.09240723,0.2288208,1.0229008,4.366412,-5.7251906,1028.0,-4370.0,0.0
31361.0,-0.070739746,-0.09942627,0.23083496,-1.9465649,3.8778627,-5.9007635,1028.0,-4370.0,0.0
31362.0,-0.07208252,-0.109375,0.22979736,-2.9389312,6.0610685,-1.2442749,1028.0,-4370.0,0.0
31363.0,-0.0736084,-0.107543945,0.22705078,-4.335878,7.259542,1.2137405,1028.0,-4370.0,0.0
31364.0,-0.06726074,-0.099731445,0.21386719,-4.2442746,8.984733,6.5343513,1028.0,-4370.0,0.0
31365.0,-0.06500244,-0.09655762,0.20819092,-1.6717557,8.175572,8.870229,1028.0,-4370.0,0.0
